Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
1599          1599          +299.182      +862.365      +322.689      +54.5476      -1671.04      -264.709      +1538.78      -1935.75      -396.97       
1600          1600          +311.116      +844.557      +320.743      +54.4986      -1704.89      -285.012      +1530.92      -1989.9       -458.987      
1601          1601          +269.149      +881.652      +318.756      +49.7469      -1752.74      -272.839      +1519.3       -2025.58      -506.277      
1602          1602          +285.737      +841.693      +346.771      +58.294       -1650.72      -260.364      +1532.5       -1911.08      -378.584      
1603          1603          +310.828      +811.426      +318.089      +55.815       -1707.21      -266.091      +1496.16      -1973.3       -477.14       
1604          1604          +293.586      +841.279      +312.472      +47.0984      -1682.99      -263.51       +1494.44      -1946.5       -452.068      
1605          1605          +271.093      +831.055      +315.765      +51.7149      -1657.32      -260.47       +1469.63      -1917.79      -448.168      
1606          1606          +296.589      +830.268      +323.897      +47.3954      -1737.5       -299.976      +1498.15      -2037.48      -539.327      
1607          1607          +269.777      +883.05       +327.565      +47.2657      -1717.5       -317.604      +1527.66      -2035.1       -507.446      
1608          1608          +297.458      +839.946      +319.033      +67.2156      -1724.44      -256.497      +1523.65      -1980.94      -457.288      
1609          1609          +283.64       +842.627      +329.367      +51.8245      -1703.3       -265.118      +1507.46      -1968.41      -460.957      
1610          1610          +273.013      +885.762      +301.117      +55.9954      -1628.07      -284.868      +1515.89      -1912.94      -397.052      
1611          1611          +297.005      +859.463      +333.966      +52.3145      -1717.69      -279.308      +1542.75      -1996.99      -454.245      
1612          1612          +292.554      +878.616      +324.05       +67.6695      -1633.08      -272.491      +1562.89      -1905.57      -342.682      
1613          1613          +307.717      +859.108      +296.778      +45.3394      -1554.05      -282.221      +1508.94      -1836.27      -327.323      
1614          1614          +308.919      +823.024      +324.374      +46.0111      -1630.93      -279.28       +1502.33      -1910.21      -407.88       
1615          1615          +297.172      +822.44       +328.516      +44.6458      -1675.87      -275.091      +1492.77      -1950.96      -458.189      
1616          1616          +287.205      +865.586      +320.395      +44.2552      -1718.38      -246.281      +1517.44      -1964.66      -447.218      
1617          1617          +266.387      +832.262      +345.872      +55.7129      -1741.52      -271.639      +1500.23      -2013.16      -512.921      
1618          1618          +294.961      +865.991      +328.828      +59.6951      -1753         -292.499      +1549.47      -2045.5       -496.022      
1619          1619          +305.492      +836.093      +330.642      +44.1689      -1670.97      -244.455      +1516.4       -1915.42      -399.029      
1620          1620          +309.913      +853.104      +340.409      +53.065       -1705.59      -281.381      +1556.49      -1986.97      -430.48       
1621          1621          +287.745      +839.291      +337.547      +46.9136      -1625.43      -235.317      +1511.5       -1860.75      -349.251      
1622          1622          +314.176      +843.559      +345.656      +49.4814      -1627.4       -271.298      +1552.87      -1898.7       -345.829      
1623          1623          +283.009      +845.112      +332.335      +54.9397      -1573.2       -282.645      +1515.4       -1855.84      -340.448      
1624          1624          +279.515      +845.825      +334.495      +46.1161      -1625.39      -255.071      +1505.95      -1880.46      -374.51       
1625          1625          +290.136      +861.823      +330.076      +53.2849      -1559.85      -264.94       +1535.32      -1824.79      -289.471      
1626          1626          +258.89       +869.646      +336.767      +63.4209      -1597.95      -267.655      +1528.72      -1865.61      -336.884      
1627          1627          +282.642      +871.123      +323.048      +47.3679      -1649.53      -252.77       +1524.18      -1902.3       -378.122      
1628          1628          +291.613      +832.631      +318.605      +62.4858      -1658.73      -253.662      +1505.34      -1912.39      -407.056      
1629          1629          +270.196      +825.816      +359.475      +68.9278      -1649.85      -277.522      +1524.41      -1927.37      -402.957      
1630          1630          +279.689      +799.195      +347.397      +46.0391      -1619.03      -244.027      +1472.32      -1863.05      -390.734      
1631          1631          +301.777      +831.64       +327.177      +46.3309      -1593.87      -283.731      +1506.92      -1877.6       -370.672      
1632          1632          +282.34       +853.439      +314.249      +54.7004      -1558.26      -266.425      +1504.73      -1824.69      -319.961      
1633          1633          +296.929      +891.089      +327.262      +53.2055      -1552.05      -261.134      +1568.49      -1813.19      -244.701      
1634          1634          +288.256      +891.645      +322.896      +55.6577      -1657.61      -228.567      +1558.45      -1886.18      -327.726      
1635          1635          +266.996      +859.904      +335.859      +60.9441      -1553.31      -259.7        +1523.7       -1813.01      -289.31       
1636          1636          +300.406      +864.477      +324.001      +61.9559      -1682.48      -259.606      +1550.84      -1942.09      -391.249      
1637          1637          +300.595      +896.353      +315.46       +49.2709      -1669.84      -248.51       +1561.68      -1918.35      -356.666      
1638          1638          +290.792      +842.926      +331.651      +58.6125      -1662.03      -255.296      +1523.98      -1917.33      -393.346      
1639          1639          +283.475      +932.877      +358.425      +65.0888      -1603.01      -261.387      +1639.87      -1864.39      -224.528      
1640          1640          +302.015      +892.95       +328.024      +51.1761      -1704.93      -250.386      +1574.17      -1955.32      -381.151      
1641          1641          +315.792      +877.148      +347.832      +45.9997      -1565.82      -286.003      +1586.77      -1851.83      -265.056      
1642          1642          +319.016      +877.673      +343.299      +47.9372      -1692.24      -267.868      +1587.92      -1960.11      -372.187      
1643          1643          +296.346      +825.261      +340.954      +55.6479      -1663.92      -268.392      +1518.21      -1932.31      -414.104      
1644          1644          +278.819      +875.009      +328.746      +43.0664      -1718.38      -264.664      +1525.64      -1983.05      -457.408      
1645          1645          +269.29       +821.418      +351.193      +52.0893      -1692.37      -260.964      +1493.99      -1953.33      -459.342      
1646          1646          +280.241      +884.663      +338.079      +57.3012      -1681.33      -270.035      +1560.28      -1951.36      -391.077      
1647          1647          +283.361      +841.675      +330.489      +55.3111      -1674.05      -283.542      +1510.84      -1957.59      -446.756      
1648          1648          +285.767      +886.257      +349.989      +51.6141      -1714.13      -281.127      +1573.63      -1995.26      -421.634      
1649          1649          +302.444      +849.684      +343.049      +52.1455      -1683.05      -290.092      +1547.32      -1973.15      -425.823      
1650          1650          +288.721      +869.38       +345.64       +57.6183      -1661.67      -263.818      +1561.36      -1925.49      -364.131      
1651          1651          +300.537      +834.307      +308.128      +41.9113      -1725.09      -263.221      +1484.88      -1988.31      -503.424      
1652          1652          +275.906      +840.803      +325.513      +56.6504      -1677.5       -260.884      +1498.87      -1938.38      -439.509      
1653          1653          +258.713      +871.343      +349.282      +53.5171      -1627.08      -273.517      +1532.86      -1900.59      -367.74       
1654          1654          +254.981      +883.511      +311.645      +50.1104      -1663.16      -250.015      +1500.25      -1913.17      -412.925      
1655          1655          +294.333      +867.396      +331.811      +53.8692      -1614.46      -263.024      +1547.41      -1877.49      -330.078      
1656          1656          +284.928      +875.929      +336.862      +55.1157      -1677.81      -277.066      +1552.84      -1954.88      -402.041      
1657          1657          +276.319      +843.234      +317.519      +55.7665      -1702.54      -253.405      +1492.84      -1955.95      -463.11       
1658          1658          +297.334      +819.057      +352.985      +52.4162      -1710.03      -268.693      +1521.79      -1978.72      -456.926      
1659          1659          +285.204      +827.845      +332.311      +44.8189      -1682.26      -256.068      +1490.18      -1938.33      -448.152      
1660          1660          +280.743      +932.602      +324.998      +57.8475      -1701.35      -300.664      +1596.19      -2002.01      -405.821      
1661          1661          +256.604      +864.585      +329.7        +48.2111      -1716.01      -266.468      +1499.1       -1982.48      -483.382      
1662          1662          +269.512      +915.093      +311.217      +53.3997      -1702.49      -290.572      +1549.22      -1993.06      -443.841      
1663          1663          +299.591      +865.563      +337.242      +50.9414      -1607.36      -287.242      +1553.34      -1894.6       -341.264      
1664          1664          +278.585      +869.82       +332.93       +46.1153      -1647.87      -259.513      +1527.45      -1907.38      -379.932      
1665          1665          +275.612      +875.693      +316.179      +60.0712      -1599.04      -285.785      +1527.55      -1884.83      -357.275      
1666          1666          +275.003      +870.447      +329.446      +44.327       -1671.19      -285.399      +1519.22      -1956.59      -437.365      
1667          1667          +310.729      +861.299      +312.063      +45.5648      -1644.9       -269.22       +1529.66      -1914.12      -384.467      
1668          1668          +300.77       +849.107      +345.067      +46.9001      -1613.53      -277.729      +1541.84      -1891.26      -349.416      
1669          1669          +284.482      +874.637      +333.442      +55.452       -1647.96      -269.435      +1548.01      -1917.4       -369.387      
1670          1670          +285.123      +838.52       +320.408      +54.4237      -1720.86      -266.955      +1498.48      -1987.81      -489.336      
1671          1671          +294.567      +833.064      +320.771      +51.7642      -1652.67      -253.585      +1500.17      -1906.25      -406.085      
1672          1672          +272.733      +888.358      +324.295      +47.4489      -1689.02      -240.069      +1532.83      -1929.09      -396.253      
1673          1673          +278.656      +843.715      +310.446      +53.0183      -1577.04      -286.069      +1485.84      -1863.11      -377.272      
1674          1674          +288.974      +862.806      +327.106      +51.8662      -1652.24      -253.962      +1530.75      -1906.2       -375.446      
1675          1675          +273.928      +818.787      +346.698      +46.1849      -1589.55      -276.979      +1485.6       -1866.52      -380.926      
1676          1676          +289.687      +878.296      +340.955      +60.4793      -1619.44      -263.58       +1569.42      -1883.02      -313.602      
1677          1677          +324.409      +813.053      +326.853      +60.5082      -1592.44      -278.108      +1524.82      -1870.55      -345.725      
1678          1678          +313.109      +817.476      +322.772      +42.9123      -1601.28      -293.798      +1496.27      -1895.08      -398.806      
1679          1679          +307.935      +836.274      +319.288      +50.8389      -1594.82      -267.308      +1514.34      -1862.12      -347.789      
1680          1680          +302.935      +857.18       +337.046      +50.1947      -1683.86      -279.048      +1547.36      -1962.91      -415.551      
1681          1681          +270.722      +845.543      +307.766      +55.5406      -1822.36      -241.817      +1479.57      -2064.18      -584.608      
1682          1682          +274.17       +825.936      +343.853      +42.5226      -1742.07      -265.597      +1486.48      -2007.67      -521.188      
1683          1683          +305.117      +845.631      +350.495      +58.1703      -1673.4       -273.424      +1559.41      -1946.82      -387.408      
1684          1684          +259.274      +845.84       +332.167      +58.8214      -1696.11      -244.872      +1496.1       -1940.98      -444.881      
1685          1685          +301.975      +822.248      +329          +45.0592      -1744.14      -267.664      +1498.28      -2011.8       -513.519      
1686          1686          +280.679      +891.59       +333.165      +47.048       -1721.02      -266.429      +1552.48      -1987.45      -434.967      
1687          1687          +300.176      +849.917      +323.282      +50.4871      -1715.45      -285.927      +1523.86      -2001.38      -477.515      
1688          1688          +288.5        +838.736      +331.19       +53.9749      -1725.64      -283.398      +1512.4       -2009.04      -496.639      
1689          1689          +298.185      +842.421      +321.308      +63.5471      -1622.96      -257.251      +1525.46      -1880.21      -354.747      
1690          1690          +273.189      +869.51       +334.736      +62.5433      -1635.72      -255.986      +1539.98      -1891.71      -351.728      
1691          1691          +295.051      +876.457      +346.018      +49.7757      -1682.06      -283.127      +1567.3       -1965.19      -397.889      
1692          1692          +312.838      +837.047      +359.288      +60.9849      -1772.54      -245.193      +1570.16      -2017.73      -447.577      
1693          1693          +271.761      +882.831      +334.152      +57.5916      -1660.81      -242.637      +1546.34      -1903.44      -357.109      
1694          1694          +302.23       +785.926      +345.592      +49.9741      -1734         -260.451      +1483.72      -1994.45      -510.728      
1695          1695          +277.823      +879.006      +332.955      +45.8954      -1712.22      -277.434      +1535.68      -1989.66      -453.976      
1696          1696          +250.101      +857.21       +331.058      +52.9625      -1720.76      -258.864      +1491.33      -1979.62      -488.289      
1697          1697          +291.365      +894.755      +307.657      +49.5939      -1681.54      -263.068      +1543.37      -1944.61      -401.24       
1698          1698          +295.312      +845.143      +344.866      +55.9469      -1732.36      -267.695      +1541.27      -2000.05      -458.783      
1699          1699          +295.409      +866.27       +323.04       +51.1949      -1733.72      -249.873      +1535.91      -1983.6       -447.685      
1700          1700          +299.971      +851.027      +341.607      +62.1034      -1739.11      -268.464      +1554.71      -2007.57      -452.865      
1701          1701          +308.796      +851.792      +348.39       +46.4925      -1746.11      -258.875      +1555.47      -2004.99      -449.519      
1702          1702          +290.641      +867.976      +347.39       +49.4382      -1653.94      -289.159      +1555.44      -1943.1       -387.653      
1703          1703          +274.503      +828.114      +331.217      +61.7346      -1665.54      -251.178      +1495.57      -1916.72      -421.148      
1704          1704          +295.106      +877.204      +354.907      +44.9741      -1720.72      -298.034      +1572.19      -2018.75      -446.56       
1705          1705          +293.861      +868.177      +328.378      +54.7317      -1709.47      -262.153      +1545.15      -1971.63      -426.477      
1706          1706          +311.234      +837.756      +327.432      +56.5264      -1711.7       -258.09       +1532.95      -1969.79      -436.839      
1707          1707          +289.907      +893.497      +330.323      +56.6461      -1779.82      -283.225      +1570.37      -2063.05      -492.673      
1708          1708          +301.256      +828.656      +335.391      +53.496       -1691.81      -262.424      +1518.8       -1954.23      -435.434      
1709          1709          +302.274      +847.144      +320.934      +54.8042      -1654.36      -300.819      +1525.16      -1955.18      -430.027      
1710          1710          +276.077      +835.182      +353.098      +47.3998      -1629.43      -266.065      +1511.76      -1895.49      -383.737      
1711          1711          +257.158      +878.894      +321.02       +50.2505      -1631.42      -275.006      +1507.32      -1906.43      -399.108      
1712          1712          +289.513      +849.55       +333.691      +48.0221      -1750         -270.257      +1520.78      -2020.26      -499.485      
1713          1713          +280.993      +871.967      +343.936      +46.7613      -1769.09      -242.572      +1543.66      -2011.66      -468.005      
1714          1714          +317.7        +864.787      +316.671      +50.4757      -1759.78      -238.664      +1549.63      -1998.44      -448.805      
1715          1715          +285.783      +822.366      +327.457      +45.8102      -1755.63      -270.548      +1481.42      -2026.18      -544.762      
1716          1716          +289.551      +883.086      +327.529      +44.1475      -1717.87      -271.335      +1544.31      -1989.2       -444.89       
1717          1717          +271.662      +858.587      +340.962      +49.0709      -1725.23      -273.562      +1520.28      -1998.79      -478.505      
1718          1718          +317.974      +868.524      +354.182      +49.8204      -1705.92      -268.108      +1590.5       -1974.02      -383.523      
1719          1719          +287.637      +843.938      +324.395      +54.5913      -1780.09      -259.643      +1510.56      -2039.73      -529.173      
1720          1720          +276.438      +863.964      +334.907      +49.7494      -1794.03      -241.228      +1525.06      -2035.26      -510.203      
1721          1721          +287.893      +836.937      +322.026      +49.659       -1748.62      -271.307      +1496.52      -2019.92      -523.408      
1722          1722          +279.831      +868.575      +329.145      +50.7989      -1701.25      -252.001      +1528.35      -1953.25      -424.898      
1723          1723          +290.65       +865.39       +336.524      +62.0373      -1718.18      -291.585      +1554.6       -2009.77      -455.168      
1724          1724          +282.213      +835.456      +337.48       +47.0374      -1725.61      -249.346      +1502.19      -1974.96      -472.773      
1725          1725          +311.379      +844.839      +333.856      +56.2641      -1740.59      -265.668      +1546.34      -2006.26      -459.923      
1726          1726          +276.031      +854.707      +353.317      +48.4761      -1710.98      -279.896      +1532.53      -1990.87      -458.34       
1727          1727          +306.617      +812.124      +317.669      +49.3684      -1686.86      -289.507      +1485.78      -1976.37      -490.589      
1728          1728          +276.999      +888.505      +324.123      +55.6341      -1740.05      -273.138      +1545.26      -2013.19      -467.926      
1729          1729          +302.711      +855.525      +318.129      +55.1216      -1697.68      -260.245      +1531.49      -1957.93      -426.439      
1730          1730          +304.836      +839.265      +357.086      +61.5166      -1742.28      -285.365      +1562.7       -2027.65      -464.944      
1731          1731          +303.305      +874.989      +340.493      +64.8188      -1810.75      -256.233      +1583.61      -2066.98      -483.376      
1732          1732          +300.208      +899.589      +350.34       +60.4884      -1823.49      -269.384      +1610.63      -2092.87      -482.248      
1733          1733          +328.984      +857.014      +337.561      +57.6615      -1847.89      -271.237      +1581.22      -2119.13      -537.908      
1734          1734          +275.671      +902.361      +329.028      +56.1205      -1799.49      -271.32       +1563.18      -2070.81      -507.625      
1735          1735          +283.295      +887.951      +334.796      +52.203       -1768.24      -255.623      +1558.24      -2023.86      -465.619      
1736          1736          +257.473      +887.346      +347.39       +48.7688      -1787.48      -239.765      +1540.98      -2027.25      -486.268      
1737          1737          +312.543      +898.124      +356.309      +52.9181      -1803.93      -257.653      +1619.89      -2061.58      -441.691      
1738          1738          +268.161      +893.712      +360.901      +60.3699      -1681.22      -236.318      +1583.14      -1917.54      -334.395      
1739          1739          +280.894      +848.452      +336.284      +61.1677      -1774.69      -240.358      +1526.8       -2015.05      -488.248      
1740          1740          +248.943      +843.242      +346.838      +50.5614      -1754.84      -252.065      +1489.58      -2006.91      -517.32       
1741          1741          +313.359      +841.665      +330.477      +57.5387      -1629.1       -251.643      +1543.04      -1880.74      -337.7        
1742          1742          +290.479      +873.522      +338.245      +46.7147      -1719.54      -237.412      +1548.96      -1956.95      -407.987      
1743          1743          +292.802      +861.598      +346.493      +50.0702      -1713.06      -265.453      +1550.96      -1978.51      -427.548      
1744          1744          +299.742      +876.176      +339.031      +48.6922      -1735.41      -274.88       +1563.64      -2010.29      -446.649      
1745          1745          +281.097      +874.628      +330.679      +57.158       -1806.89      -290.928      +1543.56      -2097.82      -554.258      
1746          1746          +297.65       +821.638      +331.138      +52.9097      -1712.04      -281.329      +1503.34      -1993.37      -490.03       
1747          1747          +291.348      +883.349      +332.124      +52.6898      -1747.53      -270.426      +1559.51      -2017.95      -458.444      
1748          1748          +284.721      +836.638      +331.491      +52.0872      -1692.41      -262.715      +1504.94      -1955.12      -450.186      
1749          1749          +288.418      +859.984      +340.628      +54.1072      -1722.38      -278.035      +1543.14      -2000.41      -457.273      
1750          1750          +306.558      +881.61       +331.705      +46.468       -1771.43      -271.939      +1566.34      -2043.37      -477.028      
1751          1751          +321.41       +855.075      +336.313      +48.8804      -1684.67      -304.743      +1561.68      -1989.41      -427.73       
1752          1752          +286.871      +845.504      +354.926      +55.2357      -1697.63      -286.368      +1542.54      -1983.99      -441.458      
1753          1753          +298.512      +818.87       +345.636      +54.1665      -1653.8       -271.445      +1517.18      -1925.25      -408.062      
1754          1754          +267.851      +852.638      +330.72       +58.676       -1631.65      -261.072      +1509.88      -1892.72      -382.833      
1755          1755          +304.61       +892.679      +335.914      +54.5784      -1690.14      -284.023      +1587.78      -1974.16      -386.38       
1756          1756          +317.124      +884.914      +352.365      +51.0551      -1699.98      -289.316      +1605.46      -1989.3       -383.841      
1757          1757          +250.189      +866.197      +348.349      +42.4101      -1691.39      -269.536      +1507.15      -1960.93      -453.782      
1758          1758          +285.333      +828.56       +352.615      +52.4386      -1738.52      -271.056      +1518.95      -2009.58      -490.632      
1759          1759          +293.285      +881.029      +323.069      +43.606       -1752.5       -269.649      +1540.99      -2022.15      -481.16       
1760          1760          +278.599      +890.614      +328.701      +45.3799      -1729.77      -266.798      +1543.29      -1996.56      -453.27       
1761          1761          +294.491      +849.301      +342.962      +55.8702      -1738.28      -234.965      +1542.62      -1973.24      -430.62       
1762          1762          +277.554      +816.396      +338.118      +50.9436      -1727.52      -249.326      +1483.01      -1976.84      -493.831      
1763          1763          +289.653      +878.05       +350.412      +50.4918      -1745.31      -271.146      +1568.61      -2016.46      -447.851      
1764          1764          +287.059      +834.265      +308.45       +48.5365      -1721.28      -276.094      +1478.31      -1997.37      -519.062      
1765          1765          +325.7        +840.306      +335.943      +48.7405      -1856.22      -262.011      +1550.69      -2118.23      -567.544      
1766          1766          +280.506      +854.802      +319.325      +44.6829      -1780.31      -285.631      +1499.32      -2065.94      -566.628      
1767          1767          +268.223      +814.315      +342.327      +53.3687      -1712.7       -280.332      +1478.23      -1993.03      -514.797      
1768          1768          +324.047      +851.327      +340.543      +50.6864      -1845.08      -286.95       +1566.6       -2132.03      -565.426      
1769          1769          +284.028      +834.347      +334.659      +53.7167      -1725.07      -280.126      +1506.75      -2005.19      -498.443      
1770          1770          +307.099      +826.523      +354.199      +48.8776      -1805.52      -284.547      +1536.7       -2090.07      -553.366      
1771          1771          +283.389      +923.502      +329.711      +57.3583      -1856.87      -256.576      +1593.96      -2113.44      -519.482      
1772          1772          +305.633      +871.124      +319.529      +63.4376      -1851.2       -256.59       +1559.72      -2107.79      -548.067      
1773          1773          +276.215      +900.037      +332.378      +51.068       -1815.49      -266.043      +1559.7       -2081.53      -521.832      
1774          1774          +260.107      +877.447      +322.119      +51.2432      -1739.61      -258.164      +1510.92      -1997.78      -486.863      
1775          1775          +312.659      +877.753      +346.311      +57.8728      -1716.16      -286.95       +1594.6       -2003.11      -408.518      
1776          1776          +266.32       +911.3        +328.145      +52.0595      -1630.06      -266.069      +1557.82      -1896.13      -338.304      
1777          1777          +299.838      +883.138      +334.02       +54.8452      -1654.16      -289.693      +1571.84      -1943.86      -372.014      
1778          1778          +282.005      +842.015      +337.894      +51.1397      -1772.61      -265.479      +1513.05      -2038.09      -525.039      
1779          1779          +281.726      +871.563      +329.278      +44.5872      -1733.17      -259.1        +1527.15      -1992.27      -465.119      
1780          1780          +301.441      +823.499      +339.208      +56.6279      -1767.99      -257.773      +1520.78      -2025.76      -504.987      
1781          1781          +286.794      +813.323      +329.791      +54.5024      -1778.87      -262.981      +1484.41      -2041.85      -557.436      
1782          1782          +295.958      +869.495      +326.252      +54.0273      -1776.83      -258.209      +1545.73      -2035.04      -489.306      
1783          1783          +266.615      +840.451      +338.106      +53.5417      -1762.54      -268.974      +1498.71      -2031.51      -532.796      
1784          1784          +311.281      +844.913      +306.531      +47.6289      -1797.31      -271.138      +1510.35      -2068.45      -558.093      
1785          1785          +289.734      +840.703      +330.043      +51.7214      -1667.19      -282.04       +1512.2       -1949.23      -437.028      
1786          1786          +298.537      +839.802      +338.864      +61.2772      -1651.19      -267.838      +1538.48      -1919.02      -380.543      
1787          1787          +304.927      +850.64       +323.698      +51.7311      -1730.79      -285.333      +1531         -2016.12      -485.128      
1788          1788          +269.562      +886.719      +324.1        +54.8453      -1773.28      -275.507      +1535.23      -2048.79      -513.559      
1789          1789          +290.601      +877.025      +341.917      +47.657       -1824.82      -261.158      +1557.2       -2085.98      -528.783      
1790          1790          +302.929      +861.815      +337.068      +52.98        -1765.4       -301.891      +1554.79      -2067.29      -512.497      
1791          1791          +283.285      +899.32       +324.35       +48.2337      -1768.14      -260.005      +1555.19      -2028.14      -472.953      
1792          1792          +288.365      +853.762      +315.289      +46.7012      -1689.82      -283.17       +1504.12      -1972.99      -468.872      
1793          1793          +288.211      +804.495      +323.863      +51.9216      -1764.15      -259.722      +1468.49      -2023.87      -555.381      
1794          1794          +278.094      +919.625      +342.559      +62.712       -1883.2       -232.994      +1602.99      -2116.19      -513.206      
1795          1795          +299.178      +870.994      +311.848      +53.1524      -1834.32      -266.711      +1535.17      -2101.03      -565.855      
1796          1796          +276.011      +845.752      +333.084      +56.6376      -1742.68      -257.933      +1511.48      -2000.61      -489.129      
1797          1797          +258.275      +855.717      +339.286      +60.1532      -1807.21      -250.353      +1513.43      -2057.56      -544.129      
1798          1798          +315.688      +840.014      +336.363      +54.5201      -1829.49      -272.002      +1546.59      -2101.5       -554.91       
1799          1799          +297.145      +810.114      +315.106      +50.8607      -1809.35      -250.644      +1473.23      -2060         -586.77       
1800          1800          +288.009      +816.964      +327.131      +49.388       -1773.24      -264.685      +1481.49      -2037.92      -556.431      
1801          1801          +299.797      +808.611      +346.26       +58.6032      -1850.24      -264.629      +1513.27      -2114.87      -601.599      
1802          1802          +278.706      +848.062      +338.873      +53.2546      -1803.71      -280.445      +1518.9       -2084.16      -565.263      
1803          1803          +310.217      +832.413      +331.534      +55.4849      -1816.72      -260.979      +1529.65      -2077.7       -548.055      
1804          1804          +319.27       +880.159      +336.931      +59.1131      -1763.54      -287.795      +1595.47      -2051.34      -455.865      
1805          1805          +286.762      +864.667      +337.876      +59.5641      -1882.11      -251.137      +1548.87      -2133.25      -584.378      
1806          1806          +272.022      +854.496      +328.807      +48.3823      -1704.35      -256.005      +1503.71      -1960.36      -456.65       
1807          1807          +264.69       +860.243      +347.191      +56.7347      -1711.06      -235.153      +1528.86      -1946.21      -417.356      
1808          1808          +302.984      +856.393      +346.393      +62.3016      -1727.79      -296.147      +1568.07      -2023.93      -455.86       
1809          1809          +295.467      +816.147      +336.091      +54.6452      -1758.52      -282.01       +1502.35      -2040.53      -538.175      
1810          1810          +291.352      +830.911      +314.436      +57.0326      -1736.17      -268.864      +1493.73      -2005.03      -511.3        
1811          1811          +307.124      +866.649      +336.957      +48.2831      -1719.89      -264.44       +1559.01      -1984.33      -425.32       
1812          1812          +282.709      +838.667      +347.199      +64.4667      -1780.62      -244.152      +1533.04      -2024.77      -491.727      
1813          1813          +312.158      +846.337      +346.832      +54.4519      -1789.82      -252.28       +1559.78      -2042.1       -482.324      
1814          1814          +300.073      +871.548      +325.4        +50.8269      -1823.4       -285.168      +1547.85      -2108.56      -560.716      
1815          1815          +309.877      +873.354      +342.468      +57.8108      -1790.01      -259.138      +1583.51      -2049.15      -465.642      
1816          1816          +262.356      +856.662      +302.049      +46.6252      -1854.06      -244.25       +1467.69      -2098.31      -630.616      
1817          1817          +282.953      +832.822      +340.987      +55.6892      -1826.72      -274.746      +1512.45      -2101.47      -589.019      
1818          1818          +307.774      +850.651      +313.164      +59.2459      -1798.76      -282.845      +1530.83      -2081.61      -550.772      
1819          1819          +266.581      +848.87       +318.058      +53.9782      -1835.86      -270.67       +1487.49      -2106.53      -619.042      
1820          1820          +262.182      +812.082      +325.064      +62.6064      -1794.36      -266.344      +1461.93      -2060.71      -598.77       
1821          1821          +267.409      +885.227      +345.382      +60.1903      -1824.55      -254.09       +1558.21      -2078.64      -520.429      
1822          1822          +298.778      +874.953      +346.008      +50.2027      -1840.81      -247.925      +1569.94      -2088.73      -518.791      
1823          1823          +289.856      +864.319      +325.98       +62.8405      -1824.84      -268.309      +1543         -2093.15      -550.156      
1824          1824          +294.483      +855.337      +333.187      +49.7845      -1811.88      -255.462      +1532.79      -2067.35      -534.556      
1825          1825          +307.83       +888.257      +344.563      +53.5834      -1836.53      -258.87       +1594.23      -2095.41      -501.171      
1826          1826          +291.927      +818.352      +327.875      +63.7467      -1885.44      -241.692      +1501.9       -2127.13      -625.23       
1827          1827          +268.648      +801.796      +331.333      +54.7437      -1838.18      -242.599      +1456.52      -2080.78      -624.259      
1828          1828          +276.718      +836.128      +321.753      +57.2875      -1881.97      -239.939      +1491.89      -2121.9       -630.018      
1829          1829          +306.316      +893.717      +340.381      +54.2782      -1799.01      -262.63       +1594.69      -2061.64      -466.952      
1830          1830          +268.704      +868.409      +331.335      +50.0911      -1830.13      -263.945      +1518.54      -2094.07      -575.532      
1831          1831          +273.339      +846.177      +355.567      +51.3372      -1787.79      -267.249      +1526.42      -2055.04      -528.616      
1832          1832          +293.401      +904.548      +337.806      +50.8829      -1756.22      -279.04       +1586.64      -2035.26      -448.619      
1833          1833          +295.795      +910.034      +330.521      +58.2202      -1810.21      -257.765      +1594.57      -2067.98      -473.406      
1834          1834          +275.354      +828.775      +336.024      +52.5416      -1731.13      -260.613      +1492.7       -1991.74      -499.043      
1835          1835          +288.656      +898.348      +317.244      +56.1351      -1796.92      -231.616      +1560.38      -2028.54      -468.154      
1836          1836          +280.333      +868.87       +349.01       +51.2778      -1780.14      -266.382      +1549.49      -2046.52      -497.03       
1837          1837          +306.549      +917.528      +319.51       +58.6095      -1810.66      -258.868      +1602.2       -2069.53      -467.335      
1838          1838          +270.812      +920.109      +347.977      +60.8924      -1892.65      -252.822      +1599.79      -2145.47      -545.678      
1839          1839          +282.829      +865.679      +359.739      +53.5823      -1769.61      -225.236      +1561.83      -1994.84      -433.011      
1840          1840          +262.914      +931.371      +340.308      +54.1254      -1816.21      -249.441      +1588.72      -2065.65      -476.932      
1841          1841          +298.414      +871.418      +307.1        +44.4305      -1710.37      -259.215      +1521.36      -1969.59      -448.224      
1842          1842          +292.211      +840.367      +307.721      +46.0842      -1881.21      -240.082      +1486.38      -2121.29      -634.911      
1843          1843          +278.127      +871.3        +341.625      +51.6116      -1814.66      -210.297      +1542.66      -2024.96      -482.295      
1844          1844          +284.321      +858.636      +326.727      +50.8488      -1818.78      -266.336      +1520.53      -2085.12      -564.586      
1845          1845          +290.781      +917.73       +328.132      +48.7033      -1825.21      -250.274      +1585.35      -2075.49      -490.14       
1846          1846          +271.725      +877.22       +330.004      +52.0727      -1805.88      -258.364      +1531.02      -2064.24      -533.221      
1847          1847          +261.328      +838.698      +328.859      +45.6895      -1740.83      -244.577      +1474.57      -1985.41      -510.831      
