Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
1615          1615          +243.185      +773.939      +309.219      +51.7546      -1616.17      -281.491      +1378.1       -1897.66      -519.56       
1616          1616          +252.272      +765.729      +294.822      +46.4413      -1619.54      -297.663      +1359.26      -1917.2       -557.941      
1617          1617          +273.09       +720.558      +319.887      +48.9464      -1647.4       -272.496      +1362.48      -1919.89      -557.41       
1618          1618          +271.615      +760.433      +305.468      +39.9551      -1615.29      -281.644      +1377.47      -1896.94      -519.464      
1619          1619          +257.008      +764.769      +326.588      +43.451       -1636.82      -282.656      +1391.82      -1919.47      -527.655      
1620          1620          +253.593      +807.529      +303.079      +39.961       -1696.55      -277.466      +1404.16      -1974.01      -569.851      
1621          1621          +250.344      +829.69       +326.147      +45.5518      -1647.94      -285.725      +1451.73      -1933.66      -481.931      
1622          1622          +248.432      +775.411      +315.35       +43.8986      -1641.22      -259.223      +1383.09      -1900.44      -517.347      
1623          1623          +275.186      +785.22       +334.565      +45.747       -1636.31      -285.264      +1440.72      -1921.57      -480.852      
1624          1624          +258.351      +759.933      +313.882      +45.8819      -1677.69      -285.333      +1378.05      -1963.02      -584.973      
1625          1625          +244.9        +761.994      +297.47       +47.6751      -1626.65      -275.4        +1352.04      -1902.05      -550.013      
1626          1626          +270.786      +739.499      +319.721      +48.2174      -1674.03      -287.059      +1378.22      -1961.08      -582.861      
1627          1627          +246.296      +776.26       +319.501      +53.8626      -1653.87      -288.104      +1395.92      -1941.97      -546.054      
1628          1628          +254.722      +795.189      +334.966      +47.1442      -1634.27      -283.701      +1432.02      -1917.97      -485.948      
1629          1629          +258.784      +814.716      +311.478      +48.6449      -1713.01      -272.854      +1433.62      -1985.86      -552.239      
1630          1630          +247.834      +765.381      +323.631      +42.9879      -1646.34      -265.545      +1379.83      -1911.89      -532.052      
1631          1631          +248.086      +787.879      +310.427      +42.203       -1636.17      -298.103      +1388.59      -1934.27      -545.677      
1632          1632          +251.916      +789.113      +299.692      +39.9171      -1614.99      -303.409      +1380.64      -1918.39      -537.756      
1633          1633          +247.798      +824.423      +328.374      +54.0738      -1675.72      -287.515      +1454.67      -1963.24      -508.567      
1634          1634          +282.017      +762.895      +334.338      +46.5571      -1703.84      -298.805      +1425.81      -2002.64      -576.834      
1635          1635          +247.481      +767.301      +320.81       +52.2981      -1643.59      -291.986      +1387.89      -1935.58      -547.689      
1636          1636          +243.435      +735.907      +323.394      +45.7349      -1683.18      -246.608      +1348.47      -1929.79      -581.321      
1637          1637          +256.576      +764.966      +322.821      +45.4419      -1649.87      -297.172      +1389.8       -1947.04      -557.24       
1638          1638          +246.382      +779.497      +300.426      +47.9257      -1654.15      -283.125      +1374.23      -1937.28      -563.046      
1639          1639          +270.77       +787.924      +320.548      +44.4714      -1706.07      -285.652      +1423.71      -1991.72      -568.005      
1640          1640          +260.199      +726.195      +316.588      +50.3631      -1667.88      -311.473      +1353.35      -1979.35      -626.006      
1641          1641          +265.667      +711.941      +313.416      +41.9874      -1656.04      -291.179      +1333.01      -1947.22      -614.211      
1642          1642          +237.051      +727.953      +318.997      +46.7335      -1673.05      -265.531      +1330.73      -1938.58      -607.843      
1643          1643          +273.402      +732.385      +309.026      +39.9374      -1732.37      -283.271      +1354.75      -2015.64      -660.891      
1644          1644          +273.321      +784.872      +304.806      +43.8806      -1680.24      -268.213      +1406.88      -1948.46      -541.575      
1645          1645          +243.116      +793.317      +322.262      +50.7888      -1719.49      -297.56       +1409.48      -2017.05      -607.566      
1646          1646          +252.213      +757.226      +298.721      +48.9831      -1712.56      -292.38       +1357.14      -2004.94      -647.799      
1647          1647          +241.748      +747.32       +327.93       +47.5618      -1721.12      -269.056      +1364.56      -1990.18      -625.619      
1648          1648          +232.18       +791.932      +294.068      +47.2979      -1660.87      -276.088      +1365.48      -1936.96      -571.482      
1649          1649          +276.319      +787.88       +316.666      +50.1448      -1690.15      -292.107      +1431.01      -1982.26      -551.247      
1650          1650          +278.958      +843.582      +335.633      +49.7076      -1695.87      -280.955      +1507.88      -1976.83      -468.948      
1651          1651          +276.816      +762.717      +314.437      +49.1188      -1632.97      -278.208      +1403.09      -1911.18      -508.092      
1652          1652          +243.154      +783.175      +310.803      +40.6725      -1687.14      -247.369      +1377.8       -1934.51      -556.706      
1653          1653          +275.982      +822.499      +299.521      +44.5261      -1675.66      -271.09       +1442.53      -1946.75      -504.217      
1654          1654          +280.166      +750.63       +304.232      +34.05        -1640.3       -291.105      +1369.08      -1931.41      -562.33       
1655          1655          +261.795      +760.137      +321.733      +42.1717      -1657.84      -299.125      +1385.84      -1956.96      -571.124      
1656          1656          +261.863      +738.521      +309.475      +43.2464      -1714.58      -253.247      +1353.11      -1967.82      -614.717      
1657          1657          +233.178      +768.996      +305.807      +44.3225      -1728.55      -277.877      +1352.3       -2006.43      -654.127      
1658          1658          +251.726      +759.58       +296.782      +38.27        -1662.37      -259.987      +1346.36      -1922.36      -576          
1659          1659          +274.22       +742.473      +314.472      +51.3331      -1674.19      -282.343      +1382.5       -1956.53      -574.035      
1660          1660          +249.396      +744.334      +325.308      +49.5605      -1662.02      -277.233      +1368.6       -1939.25      -570.654      
1661          1661          +242.838      +779.681      +321.531      +45.1748      -1668.87      -300.714      +1389.23      -1969.58      -580.357      
1662          1662          +282.59       +765.291      +295.019      +42.9629      -1725.15      -258.915      +1385.86      -1984.07      -598.203      
1663          1663          +269.323      +785.757      +324.467      +46.1704      -1787.01      -265.723      +1425.72      -2052.73      -627.017      
1664          1664          +290.342      +791.667      +329.441      +45.2059      -1636.82      -304.62       +1456.66      -1941.44      -484.787      
1665          1665          +248.15       +743.685      +302.68       +43.1838      -1700.65      -289.596      +1337.7       -1990.24      -652.544      
1666          1666          +242.484      +822.807      +303.89       +40.0082      -1774.52      -261.42       +1409.19      -2035.94      -626.75       
1667          1667          +272.798      +781.818      +314.691      +46.0514      -1671.05      -280.247      +1415.36      -1951.3       -535.94       
1668          1668          +269.971      +752.502      +325.585      +46.4745      -1673.58      -282.723      +1394.53      -1956.31      -561.775      
1669          1669          +254.341      +811.659      +320.218      +42.1619      -1578.4       -308.057      +1428.38      -1886.46      -458.079      
1670          1670          +270.857      +739.018      +295.731      +53.8197      -1583.08      -274.524      +1359.43      -1857.6       -498.177      
1671          1671          +229.748      +770.671      +313.738      +49.8307      -1586.1       -277.556      +1363.99      -1863.66      -499.669      
1672          1672          +254.769      +749          +301.28       +37.666       -1598.46      -258.493      +1342.72      -1856.95      -514.238      
1673          1673          +261.846      +775.646      +316.653      +59.1243      -1643.78      -282.478      +1413.27      -1926.25      -512.984      
1674          1674          +243.865      +776.188      +302.966      +65.9669      -1599.84      -280.396      +1388.99      -1880.24      -491.251      
1675          1675          +244.949      +765.266      +311.563      +53.7221      -1668.41      -297.51       +1375.5       -1965.92      -590.419      
1676          1676          +264.627      +753.162      +301.349      +43.1857      -1692.73      -242.787      +1362.32      -1935.52      -573.196      
1677          1677          +258.667      +783.031      +299.952      +48.2035      -1636.39      -313.842      +1389.85      -1950.23      -560.379      
1678          1678          +266.06       +788.167      +298.542      +44.9786      -1711.88      -272.99       +1397.75      -1984.88      -587.127      
1679          1679          +258.695      +759.729      +317.452      +48.3375      -1632.76      -268.315      +1384.21      -1901.08      -516.863      
1680          1680          +254.03       +773.181      +314.034      +39.9521      -1668.82      -281.969      +1381.2       -1950.79      -569.596      
1681          1681          +280.763      +767.173      +314.915      +53.6963      -1628.5       -275.093      +1416.55      -1903.6       -487.049      
1682          1682          +247.674      +755.427      +317.99       +50.0678      -1646.04      -266.35       +1371.16      -1912.39      -541.231      
1683          1683          +283.086      +738.455      +316.733      +43.2785      -1685.23      -275.648      +1381.55      -1960.88      -579.322      
1684          1684          +242.238      +795.747      +314.401      +41.4326      -1598.16      -288.469      +1393.82      -1886.63      -492.813      
1685          1685          +278.226      +788.77       +323.605      +56.134       -1659.34      -283.466      +1446.73      -1942.81      -496.073      
1686          1686          +261.512      +766.626      +310.201      +48.7139      -1661.02      -304.498      +1387.05      -1965.52      -578.469      
1687          1687          +253.905      +789.79       +315.32       +45.8641      -1654.01      -285.389      +1404.88      -1939.39      -534.515      
1688          1688          +286.666      +749.635      +314.143      +44.3162      -1684.5       -279.593      +1394.76      -1964.09      -569.329      
1689          1689          +250.478      +734.541      +307.522      +51.0107      -1700.92      -273.352      +1343.55      -1974.28      -630.724      
1690          1690          +279.233      +750.746      +310.176      +52.6742      -1681.78      -291.019      +1392.83      -1972.8       -579.969      
1691          1691          +265.241      +750.521      +309.034      +44.6644      -1649.6       -283.691      +1369.46      -1933.29      -563.827      
1692          1692          +255.402      +715.864      +330.562      +53.2709      -1628.6       -267.625      +1355.1       -1896.23      -541.128      
1693          1693          +236.346      +758.656      +294.229      +48.7936      -1652.6       -289.832      +1338.02      -1942.43      -604.406      
1694          1694          +257.554      +775.378      +306.344      +45.1275      -1653.39      -277.869      +1384.4       -1931.26      -546.856      
1695          1695          +241.352      +785.817      +309.896      +34.624       -1689.77      -279.035      +1371.69      -1968.8       -597.115      
1696          1696          +250.279      +757.607      +319.84       +54.687       -1756.4       -279.358      +1382.41      -2035.76      -653.348      
1697          1697          +242.136      +800.803      +309.337      +39.3382      -1686.2       -261.36       +1391.61      -1947.56      -555.944      
1698          1698          +265.347      +744.332      +327.263      +54.5901      -1645.62      -282.249      +1391.53      -1927.87      -536.338      
1699          1699          +276.23       +764.549      +312.877      +51.2386      -1662.54      -272.782      +1404.89      -1935.32      -530.429      
1700          1700          +266.031      +750.892      +318.846      +44.9038      -1669.54      -256.546      +1380.67      -1926.09      -545.415      
1701          1701          +248.369      +772.453      +313.51       +42.761       -1637.99      -278.671      +1377.09      -1916.66      -539.571      
1702          1702          +276.47       +825.675      +312.215      +46.5082      -1678.27      -270.944      +1460.87      -1949.21      -488.341      
1703          1703          +251.629      +772.112      +319.7        +41.4476      -1622.64      -297.839      +1384.89      -1920.48      -535.59       
1704          1704          +274.876      +791.861      +290.018      +41.0043      -1661.36      -295.692      +1397.76      -1957.05      -559.294      
1705          1705          +281.356      +755.771      +309.051      +47.381       -1620.84      -303.024      +1393.56      -1923.86      -530.3        
1706          1706          +264.312      +776.162      +313.394      +50.6745      -1686.82      -281.276      +1404.54      -1968.1       -563.553      
1707          1707          +257.695      +772.007      +303.58       +45.1472      -1583.63      -292.711      +1378.43      -1876.34      -497.906      
1708          1708          +290.157      +726.081      +317.463      +41.4975      -1644.81      -301.106      +1375.2       -1945.91      -570.715      
1709          1709          +242.819      +754.525      +296.318      +41.5902      -1616         -279.174      +1335.25      -1895.18      -559.923      
1710          1710          +271.406      +782.562      +306.882      +47.0711      -1677.13      -284.627      +1407.92      -1961.76      -553.84       
1711          1711          +250.4        +768.477      +301.217      +54.0519      -1673.9       -267.43       +1374.15      -1941.33      -567.18       
1712          1712          +258.351      +745.851      +319.288      +55.7953      -1708.94      -289.897      +1379.28      -1998.84      -619.551      
1713          1713          +281.875      +835.959      +300.186      +48.1469      -1694.55      -285.639      +1466.17      -1980.19      -514.024      
1714          1714          +273.064      +810.739      +304.511      +45.0875      -1773.76      -252.047      +1433.4       -2025.81      -592.409      
1715          1715          +232.659      +786.014      +302.627      +51.4236      -1712.46      -273.575      +1372.72      -1986.04      -613.314      
1716          1716          +253.404      +787.932      +316.377      +39.7989      -1731.97      -283.679      +1397.51      -2015.65      -618.134      
1717          1717          +260.188      +744.403      +315.779      +47.6378      -1720.93      -274.841      +1368.01      -1995.77      -627.766      
1718          1718          +267.354      +757.344      +310.565      +47.5053      -1696.81      -279.35       +1382.77      -1976.16      -593.389      
1719          1719          +231.629      +762.963      +319.947      +49.4688      -1690.41      -286.964      +1364.01      -1977.37      -613.362      
1720          1720          +280.069      +759.158      +303.516      +34.4787      -1698.25      -279.308      +1377.22      -1977.55      -600.333      
1721          1721          +263.093      +722.276      +299.558      +42.7008      -1689.87      -266.175      +1327.63      -1956.04      -628.413      
1722          1722          +256.228      +774.228      +303.415      +49.5711      -1744.49      -262.595      +1383.44      -2007.09      -623.646      
1723          1723          +237.527      +757.546      +329.869      +38.0562      -1736.6       -258.458      +1363         -1995.06      -632.061      
1724          1724          +246.746      +744.592      +301.23       +39.2287      -1699.43      -277.595      +1331.8       -1977.03      -645.23       
1725          1725          +252.621      +782.376      +332.287      +51.8799      -1699.02      -274.851      +1419.16      -1973.87      -554.711      
1726          1726          +253.742      +775.708      +327.543      +48.4528      -1728.74      -260.136      +1405.45      -1988.87      -583.428      
1727          1727          +260.483      +743.104      +302.043      +42.3942      -1755.72      -230.196      +1348.02      -1985.92      -637.893      
1728          1728          +272.621      +753.443      +302.205      +36.5316      -1675.83      -268.84       +1364.8       -1944.67      -579.87       
1729          1729          +249.082      +782.468      +308.351      +50.4999      -1688.84      -265.948      +1390.4       -1954.79      -564.392      
1730          1730          +242.353      +729.744      +312.547      +54.4029      -1698.15      -262.148      +1339.05      -1960.3       -621.248      
1731          1731          +286.159      +735.485      +309.663      +43.9595      -1701.78      -265.167      +1375.27      -1966.94      -591.678      
1732          1732          +259.569      +773.942      +317.266      +46.8873      -1667.1       -267.534      +1397.66      -1934.64      -536.973      
1733          1733          +260.498      +777.537      +307.429      +40.0278      -1696.79      -293.151      +1385.49      -1989.94      -604.447      
1734          1734          +256.597      +719.547      +322.633      +51.0403      -1703.72      -299.9        +1349.82      -2003.62      -653.802      
1735          1735          +267.797      +751.069      +313.045      +45.4549      -1706.58      -263.717      +1377.37      -1970.3       -592.936      
1736          1736          +247.221      +764.571      +303.434      +54.2463      -1672.97      -304.829      +1369.47      -1977.8       -608.324      
1737          1737          +237.736      +745.737      +314.493      +44.0941      -1681.6       -288.188      +1342.06      -1969.79      -627.724      
1738          1738          +245.604      +735.975      +322.961      +46.4044      -1651.75      -256.647      +1350.94      -1908.4       -557.451      
1739          1739          +260.488      +789.077      +311.782      +41.5139      -1679.08      -280.613      +1402.86      -1959.7       -556.834      
1740          1740          +262.261      +738.797      +330.718      +46.6176      -1708.7       -268.843      +1378.39      -1977.55      -599.152      
1741          1741          +261.41       +795.782      +323.995      +47.2964      -1700.61      -264.274      +1428.48      -1964.89      -536.404      
1742          1742          +261.275      +763.784      +300.518      +45.7463      -1732.45      -267.179      +1371.32      -1999.63      -628.304      
1743          1743          +263.129      +788.668      +304.536      +40.0411      -1685.32      -280.732      +1396.37      -1966.05      -569.681      
1744          1744          +255.479      +783.865      +311.005      +53.5886      -1661.29      -299.469      +1403.94      -1960.76      -556.82       
1745          1745          +255.852      +747.01       +297.68       +48.5584      -1630.57      -297.608      +1349.1       -1928.18      -579.083      
1746          1746          +268.948      +683.825      +311.508      +51.3517      -1650.57      -270.832      +1315.63      -1921.41      -605.774      
1747          1747          +261.394      +741.721      +317.931      +40.4175      -1673.24      -252.905      +1361.46      -1926.15      -564.684      
1748          1748          +268.006      +733.483      +310.176      +42.092       -1586.36      -286.082      +1353.76      -1872.44      -518.683      
1749          1749          +248.01       +771.218      +295.271      +46.8509      -1591.08      -278.164      +1361.35      -1869.24      -507.889      
1750          1750          +253.102      +762.764      +315.439      +52.4757      -1613.82      -271.526      +1383.78      -1885.34      -501.561      
1751          1751          +251.543      +763.091      +302.491      +36.1055      -1541.13      -281.047      +1353.23      -1822.17      -468.945      
1752          1752          +282.886      +772.701      +317.101      +43.2763      -1585.14      -302.749      +1415.96      -1887.89      -471.926      
1753          1753          +246.648      +767.672      +325.224      +45.407       -1627.22      -267.365      +1384.95      -1894.58      -509.631      
1754          1754          +256.92       +766.753      +314.793      +51.398       -1562.05      -307.934      +1389.86      -1869.98      -480.121      
1755          1755          +247.237      +755.797      +334.194      +42.3037      -1607.91      -277.832      +1379.53      -1885.74      -506.207      
1756          1756          +251.691      +757.185      +329.418      +46.6837      -1568.78      -291.348      +1384.98      -1860.13      -475.147      
1757          1757          +268.063      +756.456      +332.448      +51.2056      -1553.73      -285.611      +1408.17      -1839.34      -431.168      
1758          1758          +235.653      +776.727      +292.026      +41.266       -1651.68      -283.261      +1345.67      -1934.94      -589.267      
1759          1759          +276.98       +752.851      +313.723      +38.3251      -1650.78      -282.384      +1381.88      -1933.16      -551.286      
1760          1760          +261.454      +746.64       +310.765      +52.2181      -1617.6       -262.713      +1371.08      -1880.31      -509.234      
1761          1761          +292.57       +814.386      +298.898      +45.09        -1678.79      -261.132      +1450.94      -1939.92      -488.974      
1762          1762          +259.861      +755.329      +295.984      +41.9737      -1600.35      -304.357      +1353.15      -1904.71      -551.56       
1763          1763          +257.724      +733.218      +319.004      +46.8084      -1587.32      -278.598      +1356.76      -1865.92      -509.167      
1764          1764          +259.108      +731.84       +298.523      +38.7464      -1569.06      -266.583      +1328.22      -1835.64      -507.422      
1765          1765          +242.998      +754.562      +310.889      +42.2927      -1540.09      -292.081      +1350.74      -1832.17      -481.431      
1766          1766          +268.778      +763.989      +312.51       +45.9943      -1540.63      -290.04       +1391.27      -1830.67      -439.399      
1767          1767          +275.242      +715.54       +312.164      +48.1447      -1556.28      -272.111      +1351.09      -1828.39      -477.302      
1768          1768          +250.046      +810.137      +314.06       +52.0294      -1566.86      -277.092      +1426.27      -1843.95      -417.682      
1769          1769          +275.759      +767.362      +297.9        +35.8928      -1612.56      -279.908      +1376.91      -1892.47      -515.557      
1770          1770          +269.346      +782.072      +298.343      +48.7019      -1617.49      -276.775      +1398.46      -1894.26      -495.799      
1771          1771          +270.315      +738.207      +312.681      +48.0839      -1606.41      -271.44       +1369.29      -1877.85      -508.561      
1772          1772          +243.346      +760.857      +324.306      +42.9885      -1673.51      -249.388      +1371.5       -1922.9       -551.402      
1773          1773          +246.761      +780.802      +304.688      +49.4184      -1632.62      -308.114      +1381.67      -1940.74      -559.068      
1774          1774          +235.967      +790.189      +305.75       +54.8675      -1614.89      -300.575      +1386.77      -1915.47      -528.694      
1775          1775          +249.817      +776.474      +310.664      +45.7773      -1566.71      -294.463      +1382.73      -1861.18      -478.443      
1776          1776          +273.225      +746.716      +323.954      +45.8723      -1530.06      -291.32       +1389.77      -1821.38      -431.612      
1777          1777          +264.916      +763.012      +306.047      +58.591       -1538.79      -309.416      +1392.57      -1848.21      -455.644      
1778          1778          +279.743      +772.749      +322.321      +48.2434      -1678.09      -281.536      +1423.06      -1959.63      -536.569      
1779          1779          +263.746      +765.573      +317.6        +52.7324      -1626.02      -279.514      +1399.65      -1905.54      -505.884      
1780          1780          +219.609      +769.239      +313.907      +41.836       -1637.4       -280.512      +1344.59      -1917.91      -573.321      
1781          1781          +254.593      +774.779      +314.992      +48.7607      -1700.79      -270.033      +1393.12      -1970.82      -577.699      
1782          1782          +271.374      +775.723      +323.737      +47.4908      -1671.05      -277.109      +1418.32      -1948.16      -529.832      
1783          1783          +268.984      +772.004      +302.117      +47.8676      -1743.23      -283.174      +1390.97      -2026.4       -635.431      
1784          1784          +243.704      +747.688      +323.765      +35.8261      -1691.47      -270.084      +1350.98      -1961.56      -610.572      
1785          1785          +266.553      +752.468      +302.601      +41.9059      -1766.57      -260.908      +1363.53      -2027.48      -663.949      
1786          1786          +261.258      +745.945      +322.384      +50.9208      -1761.35      -279.373      +1380.51      -2040.72      -660.214      
1787          1787          +259.502      +811.075      +322.649      +40.4763      -1729.88      -294.744      +1433.7       -2024.63      -590.925      
1788          1788          +235.502      +770.704      +318.609      +48.6328      -1674.83      -255.319      +1373.45      -1930.15      -556.699      
1789          1789          +269.955      +770.444      +310.273      +48.3738      -1781.98      -263.702      +1399.05      -2045.68      -646.639      
1790          1790          +261.342      +769.077      +310.228      +42.7564      -1783.87      -267.019      +1383.4       -2050.89      -667.488      
1791          1791          +258.685      +774.394      +321.916      +46.4202      -1735.6       -287.932      +1401.42      -2023.53      -622.115      
1792          1792          +261.594      +786.9        +320.076      +44.9151      -1710.01      -276.6        +1413.48      -1986.61      -573.125      
1793          1793          +236.295      +792.056      +313.094      +46.3485      -1632.67      -290.157      +1387.79      -1922.83      -535.038      
1794          1794          +269.589      +810.563      +309.952      +49.2119      -1747.15      -294.294      +1439.32      -2041.45      -602.13       
1795          1795          +269.833      +830.179      +317.078      +43.7517      -1688.51      -312.445      +1460.84      -2000.95      -540.111      
1796          1796          +254.124      +772.202      +325.432      +45.6475      -1643.1       -298.07       +1397.41      -1941.17      -543.762      
1797          1797          +247.374      +796.512      +313.02       +45.0622      -1706.72      -289.073      +1401.97      -1995.79      -593.821      
1798          1798          +250.349      +794.208      +324.779      +47.468       -1530.9       -293.869      +1416.8       -1824.77      -407.969      
1799          1799          +256.652      +798.189      +311.89       +42.7938      -1697.93      -280.977      +1409.53      -1978.91      -569.383      
1800          1800          +267.272      +761.808      +318.673      +38.7876      -1657.75      -275.5        +1386.54      -1933.25      -546.71       
1801          1801          +248.094      +764.346      +318.057      +52.5656      -1652.54      -260.584      +1383.06      -1913.12      -530.062      
1802          1802          +277.611      +747.2        +327.295      +54.22        -1614.78      -284.748      +1406.33      -1899.52      -493.199      
1803          1803          +270.071      +834.648      +318.495      +41.8234      -1665.35      -263.964      +1465.04      -1929.31      -464.274      
1804          1804          +263.346      +772.186      +319.502      +49.9769      -1650.24      -267.447      +1405.01      -1917.68      -512.675      
1805          1805          +245.481      +786.338      +303.445      +44.5724      -1587.11      -304.081      +1379.84      -1891.19      -511.355      
1806          1806          +287.334      +739.227      +310.372      +39.5864      -1635.67      -284.721      +1376.52      -1920.39      -543.874      
1807          1807          +265.602      +740.277      +326.967      +43.1286      -1619.54      -278.444      +1375.97      -1897.99      -522.014      
1808          1808          +240.152      +739.855      +329.433      +51.8915      -1629.73      -291.75       +1361.33      -1921.48      -560.152      
1809          1809          +253.034      +794.72       +312.831      +50.2933      -1646.65      -287.341      +1410.88      -1933.99      -523.112      
1810          1810          +267.909      +802.847      +313.238      +44.1538      -1630.08      -285.32       +1428.15      -1915.4       -487.25       
1811          1811          +242.429      +785.416      +329.101      +42.71        -1623.4       -260.369      +1399.66      -1883.77      -484.111      
1812          1812          +257.098      +804.584      +330.717      +50.7441      -1633.92      -294.47       +1443.14      -1928.39      -485.248      
1813          1813          +273.323      +776.448      +308.515      +44.2275      -1648.99      -276.55       +1402.51      -1925.54      -523.027      
1814          1814          +276.897      +769.517      +305.007      +44.0266      -1608.68      -273.065      +1395.45      -1881.75      -486.302      
1815          1815          +266.902      +720.519      +321.288      +47.0472      -1562.33      -276.389      +1355.76      -1838.72      -482.964      
1816          1816          +259.939      +741.028      +327.499      +51.2691      -1574.23      -276.679      +1379.73      -1850.91      -471.178      
1817          1817          +269.316      +762.761      +313.515      +47.9606      -1583.67      -300.055      +1393.55      -1883.72      -490.17       
1818          1818          +254.415      +771.818      +316.174      +37.66        -1531.59      -307.001      +1380.07      -1838.59      -458.524      
1819          1819          +259.885      +794.125      +315.594      +46.1111      -1547.27      -294.517      +1415.72      -1841.79      -426.07       
1820          1820          +265.306      +747.025      +321.493      +45.4687      -1568.87      -287.709      +1379.29      -1856.58      -477.289      
1821          1821          +284.071      +750.881      +326.215      +42.7167      -1565.62      -277.147      +1403.88      -1842.77      -438.884      
1822          1822          +283.109      +774.691      +332.95       +51.4726      -1615.98      -264.24       +1442.22      -1880.22      -437.993      
1823          1823          +271.782      +809.84       +319.529      +52.1688      -1601.37      -296.4        +1453.32      -1897.77      -444.445      
1824          1824          +260.487      +741.387      +317.358      +46.8835      -1584.75      -277.904      +1366.12      -1862.65      -496.533      
1825          1825          +255.931      +772.936      +308.216      +47.5725      -1548.51      -302.901      +1384.66      -1851.41      -466.755      
1826          1826          +233.104      +743.884      +291.052      +40.0997      -1541.66      -287.927      +1308.14      -1829.58      -521.443      
1827          1827          +246.342      +738.614      +300.823      +38.36        -1552.21      -283.143      +1324.14      -1835.35      -511.214      
1828          1828          +261.636      +766.173      +318.926      +39.7758      -1549.35      -279.7        +1386.51      -1829.05      -442.54       
1829          1829          +256.092      +756.085      +324.31       +52.7555      -1565.69      -285.679      +1389.24      -1851.37      -462.124      
1830          1830          +277.285      +799.681      +304.36       +53.6149      -1572.95      -287.646      +1434.94      -1860.6       -425.655      
1831          1831          +270.037      +792.015      +295.061      +40.1115      -1626.79      -252.018      +1397.22      -1878.81      -481.587      
1832          1832          +255.113      +753.925      +311.827      +50.105       -1616.9       -280.582      +1370.97      -1897.48      -526.513      
1833          1833          +262.595      +765.232      +310.519      +44.4961      -1575.57      -305.328      +1382.84      -1880.89      -498.052      
1834          1834          +260.019      +723.019      +321.686      +47.5968      -1595.07      -302.942      +1352.32      -1898.01      -545.69       
1835          1835          +248.899      +763.015      +294.275      +39.8263      -1639.46      -286.861      +1346.02      -1926.32      -580.305      
1836          1836          +261.216      +787.747      +315.901      +43.6374      -1714.8       -265.418      +1408.5       -1980.21      -571.713      
1837          1837          +268.193      +769.558      +308.593      +42.5021      -1597.26      -289.831      +1388.85      -1887.09      -498.242      
1838          1838          +264.948      +761.4        +317.796      +47.5665      -1665.44      -275.095      +1391.71      -1940.54      -548.825      
1839          1839          +244.393      +821.046      +299.474      +41.8459      -1628.17      -297.658      +1406.76      -1925.83      -519.067      
1840          1840          +247.197      +751.155      +320.692      +45.0215      -1658.38      -267.401      +1364.07      -1925.78      -561.718      
1841          1841          +268.155      +765.461      +312.082      +45.1746      -1619.27      -294.298      +1390.87      -1913.57      -522.698      
1842          1842          +257.708      +760.894      +334.947      +41.2641      -1668.99      -267.435      +1394.81      -1936.42      -541.61       
1843          1843          +255.778      +774.318      +330.741      +42.9504      -1717.16      -266.986      +1403.79      -1984.15      -580.364      
1844          1844          +249.152      +740.309      +319.396      +46.5397      -1675.78      -268.282      +1355.4       -1944.06      -588.664      
1845          1845          +245.738      +760.888      +341.77       +51.9117      -1648.48      -282.111      +1400.31      -1930.59      -530.28       
1846          1846          +275.864      +792.273      +342.108      +56.6459      -1656.64      -285.273      +1466.89      -1941.91      -475.023      
1847          1847          +240.422      +795.224      +311.106      +42.1859      -1553.76      -289.236      +1388.94      -1843         -454.058      
1848          1848          +240.519      +781.188      +313.568      +50.4944      -1611.19      -276.152      +1385.77      -1887.34      -501.568      
1849          1849          +263.736      +764.308      +296.818      +37.0805      -1671.86      -272.474      +1361.94      -1944.34      -582.395      
1850          1850          +242.036      +770.183      +306.929      +37.2594      -1643.05      -287.74       +1356.41      -1930.79      -574.387      
1851          1851          +259.912      +748.977      +321.074      +44.5363      -1715.71      -289.436      +1374.5       -2005.14      -630.642      
1852          1852          +226.138      +809.285      +326.129      +41.6714      -1754         -273.397      +1403.22      -2027.39      -624.17       
1853          1853          +242.099      +774.559      +315.442      +46.7654      -1675.52      -286.792      +1378.87      -1962.32      -583.451      
1854          1854          +258.146      +755.17       +302.517      +42.6687      -1617.16      -284.424      +1358.5       -1901.58      -543.082      
1855          1855          +234.061      +765.687      +312.181      +43.2299      -1615.21      -283.08       +1355.16      -1898.29      -543.128      
1856          1856          +275.226      +789.485      +299.682      +43.99        -1613.68      -300.481      +1408.38      -1914.16      -505.782      
1857          1857          +249.483      +817.137      +328.605      +52.0115      -1601.98      -276.883      +1447.24      -1878.87      -431.629      
1858          1858          +263.687      +817.828      +289.741      +50.2654      -1621.99      -286.883      +1421.52      -1908.88      -487.355      
1859          1859          +243.723      +798.171      +300.567      +52.6214      -1637.91      -284.428      +1395.08      -1922.33      -527.252      
1860          1860          +264.167      +770.911      +320.376      +40.2983      -1623.54      -300.419      +1395.75      -1923.96      -528.206      
1861          1861          +258.681      +736.428      +316.048      +52.7577      -1648.84      -238.273      +1363.92      -1887.11      -523.197      
1862          1862          +265.388      +751.337      +314.164      +54.7709      -1596.04      -287.593      +1385.66      -1883.63      -497.972      
1863          1863          +267.971      +756.619      +318.886      +38.1228      -1625.5       -286.072      +1381.6       -1911.57      -529.972      
