Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
1468          1468          +215.57       +696.345      +289.817      +36.3415      -1647.87      -290.63       +1238.07      -1938.5       -700.423      
1469          1469          +234.1        +665.137      +294.417      +45.6551      -1591.17      -300.298      +1239.31      -1891.47      -652.161      
1470          1470          +217.954      +634.278      +282.373      +39.9693      -1635.16      -281.746      +1174.57      -1916.91      -742.334      
1471          1471          +237.252      +695.736      +269.631      +36.9377      -1649.73      -286.377      +1239.56      -1936.11      -696.549      
1472          1472          +226.367      +702.602      +284.863      +41.4571      -1642.04      -296.611      +1255.29      -1938.65      -683.362      
1473          1473          +235.739      +701.876      +286.39       +42.8258      -1662.09      -280.005      +1266.83      -1942.1       -675.265      
1474          1474          +211.744      +681.531      +306.141      +40.2772      -1583.54      -294.393      +1239.69      -1877.93      -638.239      
1475          1475          +227.31       +703.959      +291.281      +39.8181      -1616.87      -299.454      +1262.37      -1916.32      -653.956      
1476          1476          +217.889      +683.668      +293.791      +44.8904      -1591.83      -288.213      +1240.24      -1880.04      -639.802      
1477          1477          +223.323      +672.908      +293.796      +37.5898      -1633.22      -278.031      +1227.62      -1911.25      -683.631      
1478          1478          +212.785      +698.396      +284.044      +40.6338      -1642.21      -286.851      +1235.86      -1929.06      -693.199      
1479          1479          +243.47       +670.24       +295.5        +39.967       -1681.03      -278.155      +1249.18      -1959.19      -710.012      
1480          1480          +213.931      +650.902      +295.589      +40.4317      -1652.38      -283.735      +1200.85      -1936.12      -735.264      
1481          1481          +269.616      +676.064      +300.15       +44.0903      -1714.9       -281.602      +1289.92      -1996.51      -706.584      
1482          1482          +248.678      +723.036      +279.931      +39.5707      -1712.27      -293.565      +1291.22      -2005.84      -714.621      
1483          1483          +240.299      +690.208      +278.065      +31.2411      -1680.91      -297.807      +1239.81      -1978.71      -738.901      
1484          1484          +245.852      +699.495      +300.756      +39.3337      -1700.38      -298.111      +1285.44      -1998.5       -713.058      
1485          1485          +231.809      +658.2        +274.747      +35.9113      -1609.23      -309.811      +1200.67      -1919.04      -718.376      
1486          1486          +243.888      +693.803      +285.985      +35.9986      -1729.67      -303.068      +1259.67      -2032.73      -773.06       
1487          1487          +226.453      +694.539      +286.173      +34.4296      -1721.83      -299.682      +1241.59      -2021.51      -779.914      
1488          1488          +238.353      +684.777      +270.686      +38.597       -1697.79      -277.499      +1232.41      -1975.29      -742.881      
1489          1489          +255.883      +678.475      +279.028      +38.5227      -1696.11      -301.129      +1251.91      -1997.24      -745.333      
1490          1490          +236.275      +685.864      +287.391      +49.7734      -1673.06      -307.513      +1259.3       -1980.58      -721.272      
1491          1491          +223.588      +702.356      +286.079      +41.6165      -1726.32      -276.871      +1253.64      -2003.19      -749.554      
1492          1492          +248.121      +660.429      +265.041      +37.0885      -1710.29      -288.09       +1210.68      -1998.38      -787.698      
1493          1493          +239.779      +707.839      +276.983      +41.8646      -1739.15      -278.845      +1266.47      -2017.99      -751.524      
1494          1494          +222.317      +664.183      +291.701      +44.7744      -1685.4       -300.405      +1222.98      -1985.81      -762.833      
1495          1495          +226.074      +661.581      +290.885      +37.5018      -1692.41      -282.921      +1216.04      -1975.33      -759.286      
1496          1496          +237.105      +671.441      +283.29       +33.451       -1713.57      -295.907      +1225.29      -2009.48      -784.192      
1497          1497          +230.231      +691.654      +266.213      +43.3889      -1725.99      -282.632      +1231.49      -2008.62      -777.131      
1498          1498          +232.814      +689.707      +282.491      +42.1987      -1714.92      -287.956      +1247.21      -2002.87      -755.661      
1499          1499          +222.93       +651.242      +292.339      +42.383       -1712.77      -297.55       +1208.89      -2010.32      -801.423      
1500          1500          +230.69       +697.831      +300.459      +42.758       -1702.94      -295.138      +1271.74      -1998.07      -726.335      
1501          1501          +250.771      +714.175      +293.398      +46.8245      -1714         -305.964      +1305.17      -2019.96      -714.792      
1502          1502          +237.426      +691.487      +288.873      +43.5997      -1750.43      -292.567      +1261.39      -2042.99      -781.607      
1503          1503          +245.772      +697.862      +303.93       +46.5604      -1701         -298.689      +1294.12      -1999.69      -705.566      
1504          1504          +230.12       +670.538      +287.215      +35.8254      -1667.3       -287.635      +1223.7       -1954.94      -731.239      
1505          1505          +202.418      +684.967      +296.801      +38.8086      -1734.62      -286.775      +1222.99      -2021.39      -798.398      
1506          1506          +236.487      +711.346      +306.096      +33.4918      -1757.79      -296.666      +1287.42      -2054.45      -767.032      
1507          1507          +244.832      +689.428      +309.496      +40.2899      -1716.91      -294.303      +1284.05      -2011.21      -727.162      
1508          1508          +233.295      +679.098      +301.41       +50.4326      -1693.69      -280.258      +1264.24      -1973.95      -709.714      
1509          1509          +237.958      +684.761      +284.337      +31.5258      -1712.42      -283.288      +1238.58      -1995.71      -757.125      
1510          1510          +223.592      +675.509      +285.646      +34.3171      -1667.01      -276.604      +1219.06      -1943.62      -724.555      
1511          1511          +222.332      +710.839      +277.734      +37.7489      -1648.32      -310.459      +1248.65      -1958.77      -710.121      
1512          1512          +203.876      +692.925      +302.616      +34.9354      -1620.98      -302.646      +1234.35      -1923.63      -689.274      
1513          1513          +223.406      +696.345      +310.399      +42.5681      -1654.47      -295.2        +1272.72      -1949.67      -676.948      
1514          1514          +226.178      +686.581      +324.935      +42.1912      -1628.62      -295.688      +1279.88      -1924.31      -644.423      
1515          1515          +209.214      +679.135      +303.842      +37.6102      -1655.21      -300.402      +1229.8       -1955.62      -725.813      
1516          1516          +218.21       +689.422      +299.418      +34.7657      -1637.29      -295.265      +1241.82      -1932.56      -690.74       
1517          1517          +228.062      +691.331      +294.597      +42.5128      -1703.88      -280.432      +1256.5       -1984.31      -727.809      
1518          1518          +231.502      +726.984      +294.669      +35.9076      -1654.54      -300.273      +1289.06      -1954.81      -665.752      
1519          1519          +223.942      +744.587      +299.15       +38.3136      -1711.55      -267.415      +1305.99      -1978.97      -672.974      
1520          1520          +241.614      +717.031      +286.13       +37.82        -1635.68      -302.801      +1282.59      -1938.48      -655.889      
1521          1521          +225.188      +726.799      +294.22       +46.69        -1630.34      -305.431      +1292.9       -1935.77      -642.871      
1522          1522          +234.336      +691.244      +289.916      +35.1357      -1581.28      -301.035      +1250.63      -1882.32      -631.684      
1523          1523          +237.746      +714.323      +290.774      +40.5521      -1611.9       -309.802      +1283.4       -1921.7       -638.305      
1524          1524          +241.147      +694.05       +284.252      +35.6325      -1625.49      -287.094      +1255.08      -1912.58      -657.503      
1525          1525          +233.746      +661.408      +289.063      +50.5927      -1578.4       -289.719      +1234.81      -1868.12      -633.309      
1526          1526          +211.737      +673.107      +291.13       +42.2297      -1669.94      -293.104      +1218.2       -1963.04      -744.838      
1527          1527          +226.978      +690.27       +293.97       +42.0896      -1578.63      -285.213      +1253.31      -1863.84      -610.534      
1528          1528          +221.345      +675.862      +298.646      +39.7622      -1631.13      -268.948      +1235.61      -1900.08      -664.467      
1529          1529          +216.607      +653.489      +287.352      +39.4829      -1635.41      -294.17       +1196.93      -1929.58      -732.648      
1530          1530          +232.646      +702.512      +300.223      +46.3795      -1679.65      -305.426      +1281.76      -1985.07      -703.313      
1531          1531          +219.495      +674.432      +286.387      +42.1839      -1638.54      -303.55       +1222.5       -1942.09      -719.595      
1532          1532          +219.054      +744.107      +286.192      +40.191       -1682.7       -279.126      +1289.55      -1961.83      -672.284      
1533          1533          +205.939      +706.054      +303.485      +41.6347      -1634.51      -284.946      +1257.11      -1919.46      -662.344      
1534          1534          +213.163      +708.973      +280.161      +37.7647      -1655.57      -284.424      +1240.06      -1940         -699.933      
1535          1535          +232.57       +673.342      +282.087      +34.0046      -1641.57      -283.679      +1222         -1925.25      -703.242      
1536          1536          +219.655      +654.146      +279.626      +44.9149      -1607.2       -301.1        +1198.34      -1908.3       -709.955      
1537          1537          +247.739      +646.984      +313.835      +47.2663      -1635.64      -289.666      +1255.82      -1925.3       -669.478      
1538          1538          +241.729      +674.204      +285.112      +40.245       -1628.94      -321.487      +1241.29      -1950.43      -709.137      
1539          1539          +210.724      +691.974      +290.827      +41.3154      -1654.47      -262.519      +1234.84      -1916.99      -682.146      
1540          1540          +244.977      +767.662      +285.582      +41.9849      -1647.05      -300.406      +1340.2       -1947.45      -607.249      
1541          1541          +221.651      +659.855      +289.707      +45.9517      -1693.03      -266.217      +1217.16      -1959.25      -742.085      
1542          1542          +262.336      +683.568      +289.198      +43.9003      -1689.78      -290.555      +1279         -1980.34      -701.337      
1543          1543          +236.926      +689.779      +293.938      +31.9835      -1713.41      -275.1        +1252.63      -1988.51      -735.88       
1544          1544          +228.259      +700.215      +293.582      +42.4756      -1704.39      -296.34       +1264.53      -2000.73      -736.197      
1545          1545          +241.873      +683.558      +289.49       +42.0574      -1712.27      -289.418      +1256.98      -2001.69      -744.711      
1546          1546          +245.549      +709.339      +302.119      +43.7344      -1722.84      -303.017      +1300.74      -2025.85      -725.113      
1547          1547          +237.92       +711.737      +280.627      +35.9182      -1710.21      -282.546      +1266.2       -1992.76      -726.558      
1548          1548          +220.742      +703.154      +288.432      +40.9349      -1773.3       -256.489      +1253.26      -2029.79      -776.527      
1549          1549          +226.155      +734.44       +293.556      +42.2985      -1700.38      -302.901      +1296.45      -2003.28      -706.828      
1550          1550          +223.813      +719.79       +289.39       +45.1673      -1765         -253.877      +1278.16      -2018.88      -740.716      
1551          1551          +238.308      +713.552      +284.769      +42.1854      -1724.44      -290.997      +1278.81      -2015.44      -736.621      
1552          1552          +241.022      +674.921      +291.947      +41.0464      -1715.19      -272.493      +1248.94      -1987.68      -738.741      
1553          1553          +235.391      +709.469      +284.925      +44.6636      -1693.81      -295.122      +1274.45      -1988.94      -714.487      
1554          1554          +219.86       +657.884      +288.102      +33.9646      -1711.01      -264.076      +1199.81      -1975.09      -775.279      
1555          1555          +235.49       +674.24       +293.682      +39.5542      -1689.43      -283.799      +1242.97      -1973.22      -730.259      
1556          1556          +228.7        +665.487      +292.803      +39.6788      -1690.51      -288.563      +1226.67      -1979.07      -752.404      
1557          1557          +236.747      +686.005      +285.091      +40.5236      -1657.69      -273.909      +1248.37      -1931.6       -683.234      
1558          1558          +223.465      +713.707      +281.738      +44.7624      -1716.88      -269.193      +1263.67      -1986.08      -722.403      
1559          1559          +219.873      +639          +286.111      +40.8967      -1671.92      -295          +1185.88      -1966.92      -781.042      
1560          1560          +253.473      +683.016      +293.159      +39.9285      -1691.09      -300.972      +1269.58      -1992.06      -722.485      
1561          1561          +223.505      +688.416      +277.668      +40.8847      -1687.8       -285.142      +1230.47      -1972.94      -742.467      
1562          1562          +228.79       +700.959      +308.436      +35.8972      -1657.55      -308.907      +1274.08      -1966.46      -692.377      
1563          1563          +240.537      +700.614      +288.901      +37.4147      -1709.19      -278.926      +1267.47      -1988.11      -720.647      
1564          1564          +242.452      +669.733      +291.934      +36.049       -1686.09      -287.84       +1240.17      -1973.93      -733.76       
1565          1565          +217.193      +684.271      +282.494      +43.7378      -1699.45      -250.411      +1227.7       -1949.86      -722.166      
1566          1566          +238.541      +686.436      +296.945      +34.6853      -1633.83      -305.173      +1256.61      -1939         -682.393      
1567          1567          +217.924      +712.57       +293.771      +48.6667      -1662.32      -276.223      +1272.93      -1938.55      -665.614      
1568          1568          +218.301      +670.852      +295.815      +40.6684      -1647.9       -285.17       +1225.64      -1933.07      -707.431      
1569          1569          +243.214      +709.897      +295.967      +30.7821      -1676.23      -293.109      +1279.86      -1969.34      -689.483      
1570          1570          +230.71       +647.955      +307.304      +41.28        -1630.89      -289.303      +1227.25      -1920.19      -692.944      
1571          1571          +225.309      +705.568      +291.769      +41.5995      -1680.63      -305.999      +1264.25      -1986.63      -722.386      
1572          1572          +229.726      +669.282      +297.519      +33.1104      -1676.75      -287.673      +1229.64      -1964.42      -734.788      
1573          1573          +212.247      +681.131      +284.428      +39.0548      -1685.84      -276.61       +1216.86      -1962.45      -745.588      
1574          1574          +224.169      +688.165      +304.852      +36.2913      -1647.79      -266.907      +1253.48      -1914.7       -661.222      
1575          1575          +233.884      +676.97       +287.73       +46.1593      -1677.25      -302.774      +1244.74      -1980.03      -735.285      
1576          1576          +229.38       +687.229      +289.112      +44.7815      -1640.96      -289.337      +1250.5       -1930.29      -679.792      
1577          1577          +228.364      +703.086      +302.453      +47.9286      -1709.5       -276.075      +1281.83      -1985.58      -703.748      
1578          1578          +257.214      +705.219      +294.462      +43.4857      -1684.48      -295.295      +1300.38      -1979.77      -679.392      
1579          1579          +225.659      +654.745      +310.947      +43.7271      -1658.69      -286.444      +1235.08      -1945.13      -710.054      
1580          1580          +225.269      +677.41       +291.272      +38.6743      -1650.16      -287.823      +1232.63      -1937.99      -705.361      
1581          1581          +210.59       +690.947      +311.085      +52.288       -1667.26      -302.678      +1264.91      -1969.94      -705.032      
1582          1582          +246.351      +684.81       +297.73       +34.5363      -1752.04      -289.813      +1263.43      -2041.85      -778.422      
1583          1583          +201.597      +675.189      +281.874      +41.9146      -1676.2       -289.276      +1200.57      -1965.47      -764.899      
1584          1584          +226.303      +662.316      +303.872      +41.6478      -1679.87      -276.049      +1234.14      -1955.92      -721.783      
1585          1585          +214.712      +680.632      +303.679      +36.7019      -1757.17      -268.522      +1235.72      -2025.69      -789.969      
1586          1586          +226.911      +700.243      +300.563      +39.4485      -1731.37      -270.389      +1267.16      -2001.76      -734.593      
1587          1587          +228.81       +653.552      +304.269      +42.4447      -1695.94      -274.727      +1229.08      -1970.67      -741.592      
1588          1588          +232.145      +736.753      +298.847      +37.0692      -1701.66      -293.305      +1304.81      -1994.97      -690.154      
1589          1589          +211.998      +736.693      +287.636      +39.66        -1714.99      -296.901      +1275.99      -2011.89      -735.903      
1590          1590          +218.564      +683.706      +295.452      +44.4576      -1715.47      -284.317      +1242.18      -1999.79      -757.608      
1591          1591          +209.637      +714.309      +295.344      +42.6928      -1758.29      -281.281      +1261.98      -2039.57      -777.589      
1592          1592          +257.631      +676.721      +296.522      +33.9143      -1764.9       -286.787      +1264.79      -2051.69      -786.903      
1593          1593          +237.704      +687.683      +315.125      +38.3889      -1732.06      -290.058      +1278.9       -2022.12      -743.218      
1594          1594          +233.997      +678.862      +297.633      +36.6494      -1713.32      -288.49       +1247.14      -2001.81      -754.673      
1595          1595          +226.654      +690.607      +286.884      +39.8668      -1715.17      -290.838      +1244.01      -2006.01      -761.997      
1596          1596          +217.314      +709.51       +297.218      +40.0172      -1784.14      -285.322      +1264.06      -2069.46      -805.404      
1597          1597          +208.589      +681.955      +307.118      +41.0331      -1774.47      -286.993      +1238.7       -2061.46      -822.769      
1598          1598          +207.989      +681.653      +311.798      +46.682       -1721.67      -278.916      +1248.12      -2000.59      -752.468      
1599          1599          +209.992      +681.241      +306.393      +44.158       -1718.16      -283.158      +1241.78      -2001.31      -759.53       
1600          1600          +225.269      +684.514      +292.635      +38.3753      -1679.38      -308.859      +1240.79      -1988.24      -747.445      
1601          1601          +256.135      +681.11       +298.722      +44.4945      -1726.44      -277.553      +1280.46      -2004         -723.536      
1602          1602          +231.699      +679.745      +285.487      +36.3084      -1705.75      -272.441      +1233.24      -1978.19      -744.947      
1603          1603          +214.045      +694.574      +283.866      +37.1747      -1663.41      -253.554      +1229.66      -1916.96      -687.301      
1604          1604          +221.659      +724.487      +283.981      +33.838       -1707.37      -280.887      +1263.96      -1988.26      -724.293      
1605          1605          +225.425      +688.724      +291.149      +45.4438      -1722.18      -257.444      +1250.74      -1979.63      -728.887      
1606          1606          +235.615      +683.352      +305.66       +49.5047      -1693.06      -280.745      +1274.13      -1973.8       -699.669      
1607          1607          +212.623      +668.835      +282.362      +42.1408      -1672.65      -277.632      +1205.96      -1950.28      -744.321      
1608          1608          +227.42       +668.74       +290.491      +42.5601      -1717.55      -283.32       +1229.21      -2000.87      -771.663      
1609          1609          +229.701      +675.421      +293.077      +40.5533      -1733.17      -282.147      +1238.75      -2015.32      -776.566      
1610          1610          +237.816      +650.602      +304.42       +43.3625      -1720.82      -272.686      +1236.2       -1993.5       -757.3        
1611          1611          +237.537      +694.593      +288.248      +44.9635      -1722.87      -273.479      +1265.34      -1996.35      -731.008      
1612          1612          +230.251      +690.061      +285.012      +40.0721      -1740.61      -273.307      +1245.4       -2013.92      -768.522      
1613          1613          +228.102      +699.711      +295.251      +42.4235      -1766         -274.378      +1265.49      -2040.37      -774.887      
1614          1614          +214.985      +662.78       +297.034      +42.3227      -1725.35      -283.441      +1217.12      -2008.79      -791.668      
1615          1615          +230.272      +723.442      +291.464      +48.4667      -1730.47      -295.176      +1293.64      -2025.64      -731.997      
1616          1616          +227.664      +691.876      +277.511      +41.065       -1739.58      -306.027      +1238.12      -2045.61      -807.494      
1617          1617          +242.469      +698.995      +276.728      +39.6223      -1702.04      -282.401      +1257.81      -1984.44      -726.622      
1618          1618          +229.67       +678.47       +291.909      +37.0157      -1756.77      -288.796      +1237.06      -2045.57      -808.507      
1619          1619          +226.208      +683.987      +291.459      +42.4995      -1738.35      -305.966      +1244.15      -2044.32      -800.165      
1620          1620          +229.881      +702.887      +302.605      +44.2881      -1731.98      -280.714      +1279.66      -2012.69      -733.033      
1621          1621          +227.255      +673.175      +280.348      +37.8253      -1752         -278.167      +1218.6       -2030.17      -811.562      
1622          1622          +235.249      +636.301      +277.618      +38.6301      -1740.82      -265.562      +1187.8       -2006.38      -818.581      
1623          1623          +220.977      +675.226      +281.789      +39.1415      -1779.18      -260.236      +1217.13      -2039.42      -822.283      
1624          1624          +219.858      +699.173      +296.891      +41.9025      -1761.23      -284.496      +1257.82      -2045.72      -787.901      
1625          1625          +212.063      +695.286      +281.094      +41.1494      -1736.89      -280.515      +1229.59      -2017.4       -787.81       
1626          1626          +231.681      +689.706      +286.923      +37.2425      -1749.91      -288.749      +1245.55      -2038.66      -793.106      
1627          1627          +220.314      +694.651      +288.63       +42.3012      -1730.06      -266.29       +1245.9       -1996.35      -750.449      
1628          1628          +216.052      +644.777      +290.187      +29.2799      -1734.58      -280.777      +1180.3       -2015.35      -835.057      
1629          1629          +234.175      +655.325      +277.546      +47.233       -1710.63      -282.011      +1214.28      -1992.64      -778.361      
1630          1630          +224.532      +725.807      +284.732      +35.5279      -1680.83      -281.898      +1270.6       -1962.72      -692.125      
1631          1631          +239.839      +706.638      +286.533      +40.29        -1676.9       -298.255      +1273.3       -1975.16      -701.858      
1632          1632          +225.725      +728.864      +295.094      +44.6582      -1701.47      -290.262      +1294.34      -1991.73      -697.394      
1633          1633          +238.108      +673.357      +293.964      +33.2241      -1694.85      -274.032      +1238.65      -1968.88      -730.225      
1634          1634          +225.134      +693.411      +297.682      +33.0439      -1652.69      -291.527      +1249.27      -1944.22      -694.949      
1635          1635          +233.719      +663.998      +291.704      +39.7988      -1680.17      -274.709      +1229.22      -1954.88      -725.656      
1636          1636          +237.392      +688.694      +287.352      +40.6001      -1718.5       -292.479      +1254.04      -2010.98      -756.945      
1637          1637          +211.51       +645.939      +286.581      +37.3159      -1652.12      -266.988      +1181.34      -1919.1       -737.759      
1638          1638          +223.846      +667.297      +281.341      +45.3215      -1715.04      -284.521      +1217.81      -1999.56      -781.753      
1639          1639          +245.886      +671.442      +298.452      +42.1325      -1672.01      -292.805      +1257.91      -1964.82      -706.903      
1640          1640          +237.71       +671.41       +291.397      +36.1537      -1692.73      -281.272      +1236.67      -1974         -737.329      
1641          1641          +233.136      +675.925      +278.414      +42.5336      -1675.86      -283.548      +1230.01      -1959.41      -729.402      
1642          1642          +236.288      +664.288      +298.178      +46.4126      -1678.99      -260.639      +1245.17      -1939.63      -694.464      
1643          1643          +237.21       +690.037      +288.409      +41.1142      -1716.88      -264.657      +1256.77      -1981.54      -724.768      
1644          1644          +216.433      +687.184      +280.136      +33.5471      -1712.24      -282.68       +1217.3       -1994.92      -777.624      
1645          1645          +229.946      +667.516      +278.649      +36.4239      -1702.3       -293.801      +1212.53      -1996.1       -783.568      
1646          1646          +223.494      +664.595      +296.301      +40.1351      -1634.58      -282.651      +1224.52      -1917.23      -692.704      
1647          1647          +242.405      +669.094      +297.158      +32.7833      -1591.38      -288.976      +1241.44      -1880.35      -638.911      
1648          1648          +251.039      +695.112      +302.143      +39.7744      -1689.7       -265.473      +1288.07      -1955.17      -667.1        
1649          1649          +209.546      +685.098      +302.265      +41.4722      -1615.78      -282.588      +1238.38      -1898.37      -659.986      
1650          1650          +234.605      +681.925      +300.351      +41.5495      -1633.64      -285.352      +1258.43      -1918.99      -660.558      
1651          1651          +216.786      +713.348      +293.259      +41.6242      -1638.45      -268.451      +1265.02      -1906.9       -641.887      
1652          1652          +232.648      +667.126      +301.11       +40.602       -1592.22      -292.357      +1241.49      -1884.58      -643.094      
1653          1653          +243.182      +683.06       +282.928      +35.7688      -1609.86      -288.223      +1244.94      -1898.08      -653.146      
1654          1654          +217.829      +715.277      +310.964      +40.313       -1689.34      -309.363      +1284.38      -1998.71      -714.323      
1655          1655          +235.489      +699.397      +275.771      +35.2927      -1711.4       -288.391      +1245.95      -1999.79      -753.839      
1656          1656          +244.971      +715.971      +284.988      +48.1742      -1761.8       -284.596      +1294.1       -2046.4       -752.292      
1657          1657          +224.851      +690.206      +299.644      +38.7881      -1678.91      -291.642      +1253.49      -1970.55      -717.058      
1658          1658          +225.51       +684.293      +298.962      +37.727       -1730.02      -285.649      +1246.49      -2015.67      -769.178      
1659          1659          +240.265      +737.476      +275.859      +36.012       -1696.67      -307.298      +1289.61      -2003.97      -714.358      
1660          1660          +213.759      +662.356      +270.216      +38.4456      -1672.28      -274.479      +1184.78      -1946.76      -761.979      
1661          1661          +218.045      +693.197      +280.591      +40.1738      -1686.83      -297.683      +1232.01      -1984.51      -752.507      
1662          1662          +233.179      +680.359      +291.315      +38.0201      -1698.34      -284.224      +1242.87      -1982.56      -739.689      
1663          1663          +219.009      +689.053      +276.577      +43.8781      -1747.19      -283.64       +1228.52      -2030.83      -802.311      
1664          1664          +234.882      +660.64       +292.503      +38.9832      -1735.64      -289.344      +1227.01      -2024.99      -797.98       
1665          1665          +240.062      +667.945      +299.852      +46.1933      -1677.69      -278.386      +1254.05      -1956.08      -702.027      
1666          1666          +230.218      +675.564      +311.329      +35.7413      -1684.44      -272.296      +1252.85      -1956.73      -703.883      
1667          1667          +243.282      +713.91       +299.766      +46.1665      -1743.61      -291.639      +1303.12      -2035.25      -732.123      
1668          1668          +227.28       +688.663      +273.781      +44.6713      -1725.27      -285.073      +1234.39      -2010.35      -775.951      
1669          1669          +214.096      +666.958      +282.166      +41.5258      -1699.04      -286.632      +1204.75      -1985.67      -780.922      
1670          1670          +221.145      +671.96       +283.895      +38.9496      -1665.22      -275.329      +1215.95      -1940.55      -724.598      
1671          1671          +216.602      +677.406      +294.749      +47.7445      -1657.59      -287.41       +1236.5       -1945         -708.494      
1672          1672          +239.676      +684.1        +296.358      +40.9696      -1654.27      -295.721      +1261.1       -1949.99      -688.888      
1673          1673          +219.951      +686.148      +310.962      +39.7541      -1661.15      -293.501      +1256.82      -1954.65      -697.83       
1674          1674          +222.22       +683.035      +294.647      +39.7588      -1694.4       -277.702      +1239.66      -1972.1       -732.44       
1675          1675          +234.297      +668.574      +297.086      +45.899       -1665.69      -294.706      +1245.86      -1960.4       -714.539      
1676          1676          +211.468      +710.179      +305.686      +44.222       -1667.73      -296.332      +1271.55      -1964.06      -692.507      
1677          1677          +222.53       +680.693      +300.693      +46.4051      -1657.7       -299.102      +1250.32      -1956.81      -706.485      
1678          1678          +230.575      +683.912      +288.771      +36.0606      -1707.86      -287.597      +1239.32      -1995.46      -756.143      
1679          1679          +226.812      +666.551      +299.25       +41.6589      -1736.04      -289.872      +1234.27      -2025.91      -791.642      
1680          1680          +215.664      +693.03       +289.012      +36.6805      -1710.27      -283.698      +1234.39      -1993.97      -759.582      
1681          1681          +211.988      +673.794      +297.375      +40.288       -1724.15      -267.287      +1223.45      -1991.44      -767.995      
1682          1682          +221.248      +667.926      +297.014      +37.7311      -1655.32      -302.312      +1223.92      -1957.63      -733.716      
1683          1683          +215.634      +695.725      +295.971      +32.7495      -1702.89      -303.813      +1240.08      -2006.71      -766.629      
1684          1684          +236.204      +704.242      +281.243      +44.2837      -1714.41      -275.024      +1265.97      -1989.43      -723.461      
1685          1685          +245.737      +717.134      +291.302      +40.2865      -1712.89      -307.086      +1294.46      -2019.98      -725.517      
1686          1686          +209.673      +692.179      +299.677      +36.6576      -1646.01      -299.154      +1238.19      -1945.16      -706.977      
1687          1687          +200.109      +693.143      +309.292      +40.0866      -1653.7       -277.829      +1242.63      -1931.53      -688.895      
1688          1688          +253.356      +733.934      +275.157      +44.0665      -1694.47      -290.717      +1306.51      -1985.18      -678.672      
1689          1689          +244.163      +680.237      +276.246      +37.302       -1622.31      -313.505      +1237.95      -1935.82      -697.872      
1690          1690          +244.692      +670.584      +294.541      +32.3679      -1690.65      -289.291      +1242.18      -1979.94      -737.755      
1691          1691          +215.116      +687.309      +298.264      +43.4184      -1697.86      -274.26       +1244.11      -1972.12      -728.014      
1692          1692          +209.571      +688.247      +302.241      +40.0581      -1654.57      -274.958      +1240.12      -1929.53      -689.411      
1693          1693          +213.525      +679.584      +290.089      +42.2491      -1670.72      -272.975      +1225.45      -1943.69      -718.245      
1694          1694          +235.407      +672.15       +292.934      +39.4108      -1607.77      -293.885      +1239.9       -1901.65      -661.749      
1695          1695          +232.443      +666.667      +307.542      +40.7847      -1689.17      -292.352      +1247.44      -1981.52      -734.086      
1696          1696          +238.47       +678.117      +270.615      +36.9825      -1676.11      -298.506      +1224.18      -1974.61      -750.429      
1697          1697          +216.685      +683.473      +301.507      +44.8531      -1727.8       -292.56       +1246.52      -2020.36      -773.842      
1698          1698          +250.427      +656.7        +294.834      +37.6852      -1698.73      -293.242      +1239.65      -1991.97      -752.321      
1699          1699          +234.946      +660.905      +295.602      +33.6419      -1740.58      -275.064      +1225.09      -2015.64      -790.546      
1700          1700          +237.674      +651.675      +308.528      +33.6704      -1746.91      -286.321      +1231.55      -2033.23      -801.687      
1701          1701          +225.483      +676.503      +295.261      +40.2302      -1693.81      -310.573      +1237.48      -2004.38      -766.905      
1702          1702          +243.114      +679.954      +293.995      +31.4582      -1737.36      -294.599      +1248.52      -2031.96      -783.438      
1703          1703          +229.211      +687.577      +294.068      +37.5971      -1708.13      -291.803      +1248.45      -1999.93      -751.476      
1704          1704          +227.393      +718.172      +305.745      +40.2605      -1699.05      -290.193      +1291.57      -1989.25      -697.675      
1705          1705          +218.099      +720.688      +305.797      +43.4855      -1705.75      -295.15       +1288.07      -2000.9       -712.826      
1706          1706          +224.406      +679.368      +301.231      +43.3102      -1683.8       -279.253      +1248.32      -1963.05      -714.737      
1707          1707          +240.265      +670.199      +291.309      +40.6179      -1654.24      -285.279      +1242.39      -1939.51      -697.124      
1708          1708          +243.944      +670.537      +294.612      +46.8923      -1570.89      -290.238      +1255.98      -1861.13      -605.143      
1709          1709          +214.339      +689.786      +305.736      +39.6257      -1673.65      -266.741      +1249.49      -1940.39      -690.906      
1710          1710          +205.76       +664.622      +282.608      +48.2022      -1648.06      -259.74       +1201.19      -1907.8       -706.612      
1711          1711          +232.946      +677.916      +295.102      +41.3442      -1684.15      -273.522      +1247.31      -1957.67      -710.362      
1712          1712          +228.806      +713.759      +292.814      +46.7229      -1669.12      -301.412      +1282.1       -1970.53      -688.426      
1713          1713          +245.684      +710.348      +297.767      +38.9454      -1687.91      -291.725      +1292.74      -1979.64      -686.893      
1714          1714          +190.602      +684.905      +284.961      +39.7949      -1690.76      -260.639      +1200.26      -1951.4       -751.136      
1715          1715          +198.33       +659.051      +294.099      +36.4972      -1700.54      -273.19       +1187.98      -1973.73      -785.75       
1716          1716          +227.696      +680.08       +294.415      +42.9423      -1668.77      -296.669      +1245.13      -1965.44      -720.308      
1717          1717          +222.995      +665.665      +285.139      +38.1611      -1751.28      -261.907      +1211.96      -2013.18      -801.222      
